urba_club_id,nombre_institucion,nombre_equipo,sufijo,categoria,divisiones,anios,veces,g22_club_id,g22_nombre,g22_union,estado,confianza
59,G y E de Ituzaingo,G y E de Ituzaingo,,M17,Juveniles - Primera rueda - M 17 - Grupo I - Zona A | Juveniles - Primera rueda - M17 - Formativa B | Juveniles - Segunda Rueda - M17 - Formativa B | Juveniles - Segunda rueda - M 17 - Grupo I - Ganadores | Menores de 17 - Grupo 1 - Formativa A - Segunda Rueda | Menores de 17 - Grupo 1 - Ganadores - Segunda Rueda | Menores de 17 - Grupo 1 - Zona C | Menores de 17 - Primera Rueda - G1 A,2022 2023 2024 2025 2026,8,,,,club_no_existe,ninguna
30,Gimnasia y Esgrima,Gimnasia y Esgrima Bs. As,,M17,Juveniles - Primera rueda - M17 - Grupo I - Zona A | Juveniles - Segunda Rueda - M17 - Grupo l - Ganadores | Menores de 17 - Grupo 1 - Ganadores - Segunda Rueda | Menores de 17 - Grupo 1 - Intermedia - Segunda Rueda | Menores de 17 - Grupo 1 - Zona A,2022 2023 2024,5,,,,falta,ninguna
30,Gimnasia y Esgrima,G y Esgrima A,A,M17,Juveniles - Primera rueda - M 17 - Nivel 2 - Grupo II - Zona C | Juveniles - Segunda rueda - M 17 - Nivel 1 - Grupo II - Intermedia | Menores de 17 - Grupo 2 - Zona C | Menores de 17 - Primera Rueda - G2 NIVEL 1 B,2023 2025 2026,4,,,,falta,ninguna
30,Gimnasia y Esgrima,G y Esgrima B,B,M17,Juveniles - Primera rueda - M 17 - Nivel 2 - Grupo II - Zona C Eq B | Juveniles - Segunda rueda - M 17 - Nivel 1 - Grupo II - Intermedia eq B | Menores de 17 - Grupo 2 - Zona C - Equipos B | Menores de 17 - Primera Rueda - G2 NIVEL 1 B Eq B,2023 2025 2026,4,,,,falta,ninguna
6,Hindú,Hindu A,A,M17,Juveniles - Primera rueda - M 17 - Nivel 1 - Grupo II - Zona A | Juveniles - Primera rueda - M17 - Grupo II - Nivel 1 - Zona A | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 1 - Intermedia | Juveniles - Segunda rueda - M 17 - Nivel 1 - Grupo II - Ganadores | Menores de 17 - Grupo 2 - Ganadores - Segunda rueda | Menores de 17 - Grupo 2 - Nivel 1 - Ganadores - Segunda Rueda | Menores de 17 - Grupo 2 - Zona A - Equipos A | Menores de 17 - Grupo 2 - Zona B | Menores de 17 - Grupo 2 - Zona B - Primera Rueda | Menores de 17 - Grupo 2 - Zona C - Segunda Rueda | Menores de 17 - Primera Rueda - G2 NIVEL 1 A,2021 2022 2023 2024 2025 2026,11,hindu-club-m17-a,"Hindú Club M17 ""A""",urba,existe,exacto
6,Hindú,Hindu B,B,M17,Juveniles - Primera rueda - M 17 - Nivel 1 - Grupo II - Zona A Eq B | Juveniles - Primera rueda - M17 - Grupo II - Nivel 1 - Zona A Equipos B | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 1 - Intermedia Equipos B | Juveniles - Segunda rueda - M 17 - Nivel 1 - Grupo II - Ganadores eq B | Menores de 17 - Grupo 2 - Ganadores - Equipos B - Segunda rueda | Menores de 17 - Grupo 2 - Nivel 1 - Ganadores - Equipos B - Segunda Rueda | Menores de 17 - Grupo 2 - Zona A - Equipos B | Menores de 17 - Grupo 2 - Zona B - Equipos B | Menores de 17 - Grupo 2 - Zona B - Equipos B - Primera Rueda | Menores de 17 - Grupo 2 - Zona C - Equipos B - Segunda Rueda | Menores de 17 - Primera Rueda - G2 NIVEL 1 A Eq B,2021 2022 2023 2024 2025 2026,11,hindu-club-m17-b,"Hindú Club M17 ""B""",urba,existe,exacto
19,Hurling,Hurling,,M17,Menores de 17 - Grupo 1 - Zona A - Primera Rueda,2021,1,,,,falta,ninguna
19,Hurling,Hurling A,A,M17,Juveniles - Primera rueda - M 17 - Nivel 1 - Grupo II - Zona B | Juveniles - Primera rueda - M17 - Grupo II - Nivel 2 - Zona C | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 2 - Ganadores | Juveniles - Segunda rueda - M 17 - Nivel 1 - Grupo II - Intermedia | Menores de 17 - Grupo 2 - Ganadores - Segunda rueda | Menores de 17 - Grupo 2 - Nivel 1 - Intermedia - Segunda Rueda | Menores de 17 - Grupo 2 - Zona A - Equipos A | Menores de 17 - Grupo 2 - Zona C | Menores de 17 - Primera Rueda - G2 NIVEL 2 C,2022 2023 2024 2025 2026,9,,,,falta,ninguna
19,Hurling,Hurling B,B,M17,Juveniles - Primera rueda - M 17 - Nivel 1 - Grupo II - Zona B Eq B | Juveniles - Primera rueda - M17 - Grupo II - Nivel 2 - Zona C Equipos B | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 2 - Ganadores Equipos B | Juveniles - Segunda rueda - M 17 - Nivel 1 - Grupo II - Intermedia eq B | Menores de 17 - Grupo 2 - Ganadores - Equipos B - Segunda rueda | Menores de 17 - Grupo 2 - Nivel 1 - Intermedia - Equipos B - Segunda Rueda | Menores de 17 - Grupo 2 - Zona A - Equipos B | Menores de 17 - Grupo 2 - Zona C - Equipos B | Menores de 17 - Primera Rueda - G2 NIVEL 2 C Eq B,2022 2023 2024 2025 2026,9,,,,falta,ninguna
28,Italiano,Italiano,,M17,Juveniles - Primera rueda - M 17 - Grupo I - Zona A | Juveniles - Segunda rueda - M 17 - Grupo I - Ganadores | Menores de 17 - Grupo 1 - Ganadores - Segunda Rueda | Menores de 17 - Grupo 1 - Intermedia - Segunda Rueda | Menores de 17 - Grupo 1 - Zona C | Menores de 17 - Primera Rueda - G1 B,2022 2023 2025 2026,7,,,,falta,ninguna
28,Italiano,Italiano A,A,M17,Juveniles - Primera rueda - M17 - Grupo II - Nivel 1 - Zona B | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 2 - Ganadores,2024,2,,,,falta,ninguna
28,Italiano,Italiano B,B,M17,Juveniles - Primera rueda - M17 - Grupo II - Nivel 1 - Zona B Equipos B | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 2 - Ganadores Equipos B,2024,2,,,,falta,ninguna
13,La Plata,La Plata A,A,M17,Juveniles - Primera rueda - M 17 - Nivel 1 - Grupo II - Zona A | Juveniles - Primera rueda - M17 - Grupo II - Nivel 1 - Zona A | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 1 - Ganadores | Juveniles - Segunda rueda - M 17 - Nivel 1 - Grupo II - Ganadores | Menores de 17 - Grupo 2 - Ganadores - Segunda rueda | Menores de 17 - Grupo 2 - Nivel 1 - Ganadores - Segunda Rueda | Menores de 17 - Grupo 2 - Zona A | Menores de 17 - Grupo 2 - Zona A - Equipos A | Menores de 17 - Grupo 2 - Zona A - Segunda Rueda | Menores de 17 - Grupo 2 - Zona C - Primera Rueda | Menores de 17 - Primera Rueda - G2 NIVEL 1 B,2021 2022 2023 2024 2025 2026,11,la-plata-m17-a,"La Plata M17 ""A""",urba,existe,exacto
13,La Plata,La Plata B,B,M17,Juveniles - Primera rueda - M 17 - Nivel 1 - Grupo II - Zona A Eq B | Juveniles - Primera rueda - M17 - Grupo II - Nivel 1 - Zona A Equipos B | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 1 - Ganadores Equipos B | Juveniles - Segunda rueda - M 17 - Nivel 1 - Grupo II - Ganadores eq B | Menores de 17 - Grupo 2 - Ganadores - Equipos B - Segunda rueda | Menores de 17 - Grupo 2 - Nivel 1 - Ganadores - Equipos B - Segunda Rueda | Menores de 17 - Grupo 2 - Zona A - Equipos B | Menores de 17 - Grupo 2 - Zona A - Equipos B - Segunda Rueda | Menores de 17 - Grupo 2 - Zona C - Equipos B - Primera Rueda | Menores de 17 - Primera Rueda - G2 NIVEL 1 B Eq B,2021 2022 2023 2024 2025 2026,11,la-plata-m17-b,"La Plata M17 ""B""",urba,existe,exacto
13,La Plata,La Plata C,C,M17,Juveniles - Primera rueda - M 17 - Formativa - Zona A | Juveniles - Primera rueda - M17 - Formativa A | Juveniles - Segunda Rueda - M17 - Formativa A | Juveniles - Segunda rueda - M 17 - Formativa - Zona A | Menores de 17 - Grupo 1 - Formativa A | Menores de 17 - Grupo 1 - Formativa A - Segunda Rueda | Menores de 17 - Grupo 1 - Zona B - Primera Rueda | Menores de 17 - Primera Rueda - G1 Formativo  A,2021 2023 2024 2025 2026,9,,,,falta,ninguna
64,La Salle,La Salle,,M17,Juveniles - Primera rueda - M 17 - Formativa - Zona C | Juveniles - Segunda rueda - M 17 - Formativa - Zona C | Menores de 17 - Grupo 1 - Formativa B - Primera Rueda | Menores de 17 - Grupo 1 - Formativa B - Segunda Rueda | Menores de 17 - Primera Rueda - G1 Formativo  C,2022 2025 2026,5,,,,club_no_existe,ninguna
51,Lanus,Lanus,,M17,Juveniles - Primera rueda - M 17 - Grupo I - Zona A | Juveniles - Primera rueda - M17 - Grupo I - Zona B | Juveniles - Segunda Rueda - M17 - Grupo l - Ganadores | Juveniles - Segunda rueda - M 17 - Formativa - Zona B | Menores de 17 - Grupo 1 - Desarrollo - Segunda Rueda | Menores de 17 - Grupo 1 - Intermedia - Segunda Rueda | Menores de 17 - Grupo 1 - Zona B | Menores de 17 - Grupo 1 - Zona C | Menores de 17 - Primera Rueda - G1 B,2022 2023 2024 2025 2026,9,,,,falta,ninguna
73,Las Cañas,Las Cañas,,M17,Juveniles - Primera rueda - M 17 - Grupo I - Zona B | Juveniles - Segunda rueda - M 17 - Grupo I - Ganadores | Menores de 17 - Grupo 1 - Desarrollo - Segunda Rueda | Menores de 17 - Grupo 1 - Formativa B - Primera Rueda | Menores de 17 - Grupo 1 - Formativa B - Segunda Rueda | Menores de 17 - Grupo 1 - Zona C | Menores de 17 - Primera Rueda - G1 Formativo  A,2022 2023 2025 2026,7,,,,club_no_existe,ninguna
73,Las Cañas,Las Cañas A,A,M17,Juveniles - Primera rueda - M17 - Grupo II - Nivel 2 - Zona C | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 2 - Ganadores,2024,2,,,,club_no_existe,ninguna
73,Las Cañas,Las Cañas B,B,M17,Juveniles - Primera rueda - M17 - Grupo II - Nivel 2 - Zona C Equipos B | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 2 - Ganadores Equipos B,2024,2,,,,club_no_existe,ninguna
36,Liceo Militar,Liceo Militar,,M17,Juveniles - Primera rueda - M 17 - Grupo I - Zona A | Juveniles - Primera rueda - M17 - Formativa C | Juveniles - Segunda rueda - M 17 - Grupo I - Ganadores | Menores de 17 - Grupo 1 - Formativa A | Menores de 17 - Grupo 1 - Formativa A - Segunda Rueda | Menores de 17 - Grupo 1 - Intermedia - Segunda Rueda | Menores de 17 - Grupo 1 - Zona B | Menores de 17 - Primera Rueda - G1 C,2022 2023 2024 2025 2026,8,,,,falta,ninguna
36,Liceo Militar,Liceo Militar A,A,M17,Menores de 17 - Grupo 2 - Zona A - Primera Rueda | Menores de 17 - Grupo 2 - Zona C - Segunda Rueda,2021,2,,,,falta,ninguna
36,Liceo Militar,Liceo Militar B,B,M17,Menores de 17 - Grupo 2 - Zona A - Equipos B - Primera Rueda | Menores de 17 - Grupo 2 - Zona C - Equipos B - Segunda Rueda,2021,2,,,,falta,ninguna
38,Liceo Naval,Liceo Naval,,M17,Menores de 17 - Grupo 1 - Zona A - Primera Rueda | Menores de 17 - Grupo 1 - Zona A - Segunda Rueda,2021,2,,,,falta,ninguna
38,Liceo Naval,Liceo Naval A,A,M17,Juveniles - Primera rueda - M 17 - Nivel 2 - Grupo II - Zona C | Juveniles - Primera rueda - M17 - Grupo II - Nivel 1 - Zona B | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 1 - Ganadores | Juveniles - Segunda rueda - M 17 - Nivel 1 - Grupo II - Intermedia | Menores de 17 - Grupo 2 - Intermedia - Segunda rueda | Menores de 17 - Grupo 2 - Nivel 1 - Intermedia - Segunda Rueda | Menores de 17 - Grupo 2 - Zona B - Equipos A | Menores de 17 - Grupo 2 - Zona C | Menores de 17 - Primera Rueda - G2 NIVEL 1 B,2022 2023 2024 2025 2026,9,liceo-naval-m17-a,"Liceo Naval M17 ""A""",urba,existe,exacto
38,Liceo Naval,Liceo Naval B,B,M17,Juveniles - Primera rueda - M 17 - Nivel 2 - Grupo II - Zona C Eq B | Juveniles - Primera rueda - M17 - Grupo II - Nivel 1 - Zona B Equipos B | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 1 - Ganadores Equipos B | Juveniles - Segunda rueda - M 17 - Nivel 1 - Grupo II - Intermedia eq B | Menores de 17 - Grupo 2 - Intermedia - Equipos B - Segunda rueda | Menores de 17 - Grupo 2 - Nivel 1 - Intermedia - Equipos B - Segunda Rueda | Menores de 17 - Grupo 2 - Zona B - Equipos B | Menores de 17 - Grupo 2 - Zona C - Equipos B | Menores de 17 - Primera Rueda - G2 NIVEL 1 B Eq B,2022 2023 2024 2025 2026,9,liceo-naval-m17-b,"Liceo Naval M17 ""B""",urba,existe,exacto
38,Liceo Naval,Liceo Naval C,C,M17,Menores de 17 - Primera Rueda - G1 Formativo  B,2026,1,,,,falta,ninguna
15,Lomas Athletic,Lomas Athletic,,M17,Menores de 17 - Grupo 1 - Zona A,2022,1,,,,falta,ninguna
15,Lomas Athletic,Lomas Athletic A,A,M17,Juveniles - Primera rueda - M 17 - Nivel 1 - Grupo II - Zona A | Juveniles - Primera rueda - M17 - Grupo II - Nivel 1 - Zona A | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 1 - Intermedia | Juveniles - Segunda rueda - M 17 - Nivel 1 - Grupo II - Intermedia | Menores de 17 - Grupo 2 - Desarrollo - Segunda rueda | Menores de 17 - Grupo 2 - Nivel 1 - Intermedia - Segunda Rueda | Menores de 17 - Grupo 2 - Zona A | Menores de 17 - Grupo 2 - Zona A - Segunda Rueda | Menores de 17 - Grupo 2 - Zona C - Primera Rueda | Menores de 17 - Primera Rueda - G2 NIVEL 1 A,2021 2022 2023 2024 2025 2026,10,lomas-athletic-m17-a,"Lomas Athletic M17 ""A""",urba,existe,exacto
15,Lomas Athletic,Lomas Athletic B,B,M17,Juveniles - Primera rueda - M 17 - Nivel 1 - Grupo II - Zona A Eq B | Juveniles - Primera rueda - M17 - Grupo II - Nivel 1 - Zona A Equipos B | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 1 - Intermedia Equipos B | Juveniles - Segunda rueda - M 17 - Nivel 1 - Grupo II - Intermedia eq B | Menores de 17 - Grupo 2 - Desarrollo - Equipos B - Segunda rueda | Menores de 17 - Grupo 2 - Nivel 1 - Intermedia - Equipos B - Segunda Rueda | Menores de 17 - Grupo 2 - Zona A - Equipos B | Menores de 17 - Grupo 2 - Zona A - Equipos B - Segunda Rueda | Menores de 17 - Grupo 2 - Zona C - Equipos B - Primera Rueda | Menores de 17 - Primera Rueda - G2 NIVEL 1 A Eq B,2021 2022 2023 2024 2025 2026,10,lomas-athletic-m17-b,"Lomas Athletic M17 ""B""",urba,existe,exacto
78,Los Cedros,Los Cedros,,M17,Juveniles - Primera rueda - M 17 - Grupo I - Zona C | Juveniles - Primera rueda - M17 - Grupo I - Zona A | Juveniles - Segunda Rueda - M17 - Grupo l - Desarrollo | Juveniles - Segunda rueda - M 17 - Grupo I - Desarrollo | Menores de 17 - Grupo 1 - Formativa A - Primera Rueda | Menores de 17 - Grupo 1 - Formativa A - Segunda Rueda | Menores de 17 - Primera Rueda - G1 C,2022 2024 2025 2026,7,,,,club_no_existe,ninguna
23,Los Matreros,Los Matreros,,M17,Menores de 17 - Grupo 1 - Intermedia - Segunda Rueda,2023,1,,,,falta,ninguna
23,Los Matreros,Los Matreros A,A,M17,Juveniles - Primera rueda - M 17 - Nivel 2 - Grupo II - Zona C | Juveniles - Primera rueda - M17 - Grupo II - Nivel 2 - Zona C | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 1 - Intermedia | Juveniles - Segunda rueda - M 17 - Nivel 2 - Grupo II - Desarrollo | Menores de 17 - Grupo 2 - Desarrollo - Segunda rueda | Menores de 17 - Grupo 2 - Zona B | Menores de 17 - Grupo 2 - Zona B - Primera Rueda | Menores de 17 - Grupo 2 - Zona B - Segunda Rueda | Menores de 17 - Grupo 2 - Zona C - Equipos A | Menores de 17 - Primera Rueda - G2 NIVEL 1 A,2021 2022 2023 2024 2025 2026,10,los-matreros-m17-a,"Los Matreros M17 ""A""",urba,existe,exacto
23,Los Matreros,Los Matreros B,B,M17,Juveniles - Primera rueda - M 17 - Nivel 2 - Grupo II - Zona C Eq B | Juveniles - Primera rueda - M17 - Grupo II - Nivel 2 - Zona C Equipos B | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 1 - Intermedia Equipos B | Juveniles - Segunda rueda - M 17 - Nivel 2 - Grupo II - Desarrollo eq B | Menores de 17 - Grupo 2 - Desarrollo - Equipos B - Segunda rueda | Menores de 17 - Grupo 2 - Zona B - Equipos B | Menores de 17 - Grupo 2 - Zona B - Equipos B - Primera Rueda | Menores de 17 - Grupo 2 - Zona B - Equipos B - Segunda Rueda | Menores de 17 - Grupo 2 - Zona C - Equipos B | Menores de 17 - Primera Rueda - G2 NIVEL 1 A Eq B,2021 2022 2023 2024 2025 2026,10,los-matreros-m17-b,"Los Matreros M17 ""B""",urba,existe,exacto
23,Los Matreros,Los Matreros C,C,M17,Juveniles - Primera rueda - M17 - Formativa A | Juveniles - Segunda Rueda - M17 - Formativa A,2024,2,,,,falta,ninguna
65,Los Molinos,Los Molinos,,M17,Menores de 17 - Grupo 1 - Ganadores - Segunda Rueda | Menores de 17 - Grupo 1 - Intermedia - Segunda Rueda | Menores de 17 - Grupo 1 - Zona A - Primera Rueda | Menores de 17 - Grupo 1 - Zona A - Segunda Rueda | Menores de 17 - Grupo 1 - Zona B,2021 2022 2023,5,,,,falta,ninguna
65,Los Molinos,Los Molinos A,A,M17,Juveniles - Primera rueda - M 17 - Nivel 2 - Grupo II - Zona C | Juveniles - Primera rueda - M17 - Grupo II - Nivel 2 - Zona C | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 2 - Ganadores | Juveniles - Segunda rueda - M 17 - Nivel 2 - Grupo II - Desarrollo | Menores de 17 - Primera Rueda - G2 NIVEL 2 C,2024 2025 2026,5,,,,falta,ninguna
65,Los Molinos,Los Molinos B,B,M17,Juveniles - Primera rueda - M 17 - Nivel 2 - Grupo II - Zona C Eq B | Juveniles - Primera rueda - M17 - Grupo II - Nivel 2 - Zona C Equipos B | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 2 - Ganadores Equipos B | Juveniles - Segunda rueda - M 17 - Nivel 2 - Grupo II - Desarrollo eq B | Menores de 17 - Primera Rueda - G2 NIVEL 2 C Eq B,2024 2025 2026,5,,,,falta,ninguna
79,Los Pinos,Los Pinos,,M17,Juveniles - Primera rueda - M17 - Formativa C | Juveniles - Segunda Rueda - M17 - Grupo l - Desarrollo | Menores de 17 - Grupo 1 - Intermedia - Segunda Rueda | Menores de 17 - Grupo 1 - Zona C | Menores de 17 - Primera Rueda - G1 Formativo  B,2022 2024 2026,5,,,,club_no_existe,ninguna
26,Los Tilos,Los tilos A,A,M17,Juveniles - Primera rueda - M 17 - Nivel 1 - Grupo II - Zona A | Juveniles - Primera rueda - M17 - Grupo II - Nivel 1 - Zona A | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 1 - Ganadores | Juveniles - Segunda rueda - M 17 - Nivel 1 - Grupo II - Intermedia | Menores de 17 - Grupo 2 - Ganadores - Segunda rueda | Menores de 17 - Grupo 2 - Nivel 1 - Intermedia - Segunda Rueda | Menores de 17 - Grupo 2 - Zona B | Menores de 17 - Grupo 2 - Zona B - Equipos A | Menores de 17 - Grupo 2 - Zona B - Segunda Rueda | Menores de 17 - Grupo 2 - Zona C - Primera Rueda | Menores de 17 - Primera Rueda - G2 NIVEL 1 A,2021 2022 2023 2024 2025 2026,11,los-tilos-m17-a,"Los Tilos M17 ""A""",urba,existe,exacto
26,Los Tilos,Los Tilos B,B,M17,Juveniles - Primera rueda - M 17 - Nivel 1 - Grupo II - Zona A Eq B | Juveniles - Primera rueda - M17 - Grupo II - Nivel 1 - Zona A Equipos B | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 1 - Ganadores Equipos B | Juveniles - Segunda rueda - M 17 - Nivel 1 - Grupo II - Intermedia eq B | Menores de 17 - Grupo 2 - Ganadores - Equipos B - Segunda rueda | Menores de 17 - Grupo 2 - Nivel 1 - Intermedia - Equipos B - Segunda Rueda | Menores de 17 - Grupo 2 - Zona B - Equipos B | Menores de 17 - Grupo 2 - Zona B - Equipos B - Segunda Rueda | Menores de 17 - Grupo 2 - Zona C - Equipos B - Primera Rueda | Menores de 17 - Primera Rueda - G2 NIVEL 1 A Eq B,2021 2022 2023 2024 2025 2026,11,los-tilos-m17-b,"Los Tilos M17 ""B""",urba,existe,exacto
26,Los Tilos,Los Tilos C,C,M17,Juveniles - Primera rueda - M 17 - Formativa - Zona A | Juveniles - Primera rueda - M17 - Formativa A | Juveniles - Segunda Rueda - M17 - Formativa A | Juveniles - Segunda rueda - M 17 - Formativa - Zona B | Menores de 17 - Grupo 1 - Formativa B - Primera Rueda | Menores de 17 - Grupo 1 - Formativa B - Segunda Rueda | Menores de 17 - Primera Rueda - G1 Formativo  A,2022 2024 2025 2026,7,,,,falta,ninguna
26,Los Tilos,Los Tilos D,D,M17,Juveniles - Primera rueda - M17 - Formativa B,2024,1,,,,falta,ninguna
50,Lujan,Lujan,,M17,Juveniles - Primera rueda - M 17 - Grupo I - Zona A | Juveniles - Primera rueda - M17 - Grupo I - Zona A | Juveniles - Segunda Rueda - M17 - Grupo l - Ganadores | Juveniles - Segunda rueda - M 17 - Grupo I - Ganadores | Menores de 17 - Grupo 1 - Ganadores - Segunda Rueda | Menores de 17 - Grupo 1 - Zona B | Menores de 17 - Grupo 1 - Zona C,2022 2023 2024 2025,8,,,,falta,ninguna
50,Lujan,Lujan A,A,M17,Menores de 17 - Primera Rueda - G2 NIVEL 2 C,2026,1,,,,falta,ninguna
50,Lujan,Lujan B,B,M17,Menores de 17 - Primera Rueda - G2 NIVEL 2 C Eq B,2026,1,,,,falta,ninguna
34,Manuel Belgrano,Manuel Belgrano,,M17,Menores de 17 - Grupo 1 - Zona A - Primera Rueda | Menores de 17 - Grupo 1 - Zona A - Segunda Rueda,2021,2,,,,falta,ninguna
34,Manuel Belgrano,Manuel Belgrano A,A,M17,Juveniles - Primera rueda - M 17 - Nivel 2 - Grupo II - Zona C | Juveniles - Primera rueda - M17 - Grupo II - Nivel 2 - Zona C | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 2 - Ganadores | Juveniles - Segunda rueda - M 17 - Nivel 2 - Grupo II - Desarrollo | Menores de 17 - Grupo 2 - Desarrollo - Segunda rueda | Menores de 17 - Grupo 2 - Nivel 2 - Ganadores - Segunda Rueda | Menores de 17 - Grupo 2 - Zona A | Menores de 17 - Grupo 2 - Zona C - Equipos A | Menores de 17 - Primera Rueda - G2 NIVEL 2 C,2022 2023 2024 2025 2026,9,,,,falta,ninguna
34,Manuel Belgrano,Manuel Belgrano B,B,M17,Juveniles - Primera rueda - M 17 - Nivel 2 - Grupo II - Zona C Eq B | Juveniles - Primera rueda - M17 - Grupo II - Nivel 2 - Zona C Equipos B | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 2 - Ganadores Equipos B | Juveniles - Segunda rueda - M 17 - Nivel 2 - Grupo II - Desarrollo eq B | Menores de 17 - Grupo 2 - Desarrollo - Equipos B - Segunda rueda | Menores de 17 - Grupo 2 - Nivel 2 - Ganadores - Equipos B - Segunda Rueda | Menores de 17 - Grupo 2 - Zona A - Equipos B | Menores de 17 - Grupo 2 - Zona C - Equipos B | Menores de 17 - Primera Rueda - G2 NIVEL 2 C Eq B,2022 2023 2024 2025 2026,9,,,,falta,ninguna
82,Marcos Paz,Marcos Paz,,M17,Juveniles - Primera rueda - M 17 - Formativa - Zona D | Juveniles - Primera rueda - M17 - Formativa C | Juveniles - Segunda Rueda - M17 - Formativa B | Juveniles - Segunda rueda - M 17 - Formativa - Zona C | Menores de 17 - Grupo 1 - Formativa A - Segunda Rueda | Menores de 17 - Grupo 1 - Formativa B - Primera Rueda | Menores de 17 - Grupo 1 - Formativa B - Segunda Rueda | Menores de 17 - Primera Rueda - G1 Formativo  C,2021 2022 2024 2025 2026,8,,,,club_no_existe,ninguna
39,Mariano Moreno,Mariano Moreno,,M17,Menores de 17 - Grupo 1 - Ganadores - Segunda Rueda | Menores de 17 - Grupo 1 - Zona B,2023,2,,,,falta,ninguna
39,Mariano Moreno,Mariano Moreno A,A,M17,Juveniles - Primera rueda - M 17 - Nivel 1 - Grupo II - Zona B | Juveniles - Primera rueda - M17 - Grupo II - Nivel 1 - Zona B | Juveniles - Segunda Rueda - M17 - Grupo ll - Nivel 2 - Ganadores | Juveniles - Segunda rueda - M 17 - Nivel 2 - Grupo II - Desarrollo | Menores de 17 - Grupo 2 - Desarrollo - Segunda rueda | Menores de 17 - Grupo 2 - Zona B - Primera Rueda | Menores de 17 - Grupo 2 - Zona C - Equipos A | Menores de 17 - Grupo 2 - Zona C - Segunda Rueda | Menores de 17 - Primera Rueda - G2 NIVEL 2 C,2021 2022 2024 2025 2026,9,,,,falta,ninguna
