prioridad,tipo,urba_club_id,nombre,categoria,sufijo,union_id,sport,logo_url,id_sugerido,institucion_padre_urba_id,anios,veces,motivo
2,equipo_juvenil,46,Club Areco M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/areco.png,club-areco-m17,46,2021 2022 2023 2024 2025 2026,11,la institución existe; el equipo juvenil no
2,equipo_juvenil,46,Club Areco M18,M18,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/areco.png,club-areco-m18,46,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,46,Club Areco M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/areco.png,club-areco-m19,46,2022 2023 2024 2025,8,la institución existe; el equipo juvenil no
2,equipo_juvenil,46,"Club Areco M19 ""A""",M19,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/areco.png,club-areco-m19-a,46,2026,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,46,"Club Areco M19 ""B""",M19,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/areco.png,club-areco-m19-b,46,2026,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,46,Club Areco M20,M20,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/areco.png,club-areco-m20,46,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,53,Argentino R.C. M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/argentino.png,argentino-r-c-m15,53,2021 2022 2023 2024 2025 2026,9,la institución existe; el equipo juvenil no
2,equipo_juvenil,53,"Argentino R.C. M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/argentino.png,argentino-r-c-m15-a,53,2023,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,53,"Argentino R.C. M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/argentino.png,argentino-r-c-m15-b,53,2023,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,53,Argentino R.C. M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/argentino.png,argentino-r-c-m16,53,2021 2022 2023 2025,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,53,"Argentino R.C. M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/argentino.png,argentino-r-c-m16-a,53,2024 2026,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,53,"Argentino R.C. M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/argentino.png,argentino-r-c-m16-b,53,2023 2024 2026,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,53,Argentino R.C. M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/argentino.png,argentino-r-c-m17,53,2022 2023 2024 2025 2026,8,la institución existe; el equipo juvenil no
2,equipo_juvenil,53,"Argentino R.C. M17 ""A""",M17,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/argentino.png,argentino-r-c-m17-a,53,2024,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,53,"Argentino R.C. M17 ""B""",M17,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/argentino.png,argentino-r-c-m17-b,53,2024,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,53,Argentino R.C. M18,M18,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/argentino.png,argentino-r-c-m18,53,2021,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,53,"Argentino R.C. M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/argentino.png,argentino-r-c-m18-a,53,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,53,"Argentino R.C. M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/argentino.png,argentino-r-c-m18-b,53,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,53,Argentino R.C. M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/argentino.png,argentino-r-c-m19,53,2022 2023,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,53,"Argentino R.C. M19 ""A""",M19,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/argentino.png,argentino-r-c-m19-a,53,2024 2025 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,53,"Argentino R.C. M19 ""B""",M19,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/argentino.png,argentino-r-c-m19-b,53,2024 2025 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,53,Argentino R.C. M20,M20,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/argentino.png,argentino-r-c-m20,53,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,40,Banco Nación M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/banconacion.png,banco-nacion-m15,40,2021 2022 2023 2024 2025 2026,8,la institución existe; el equipo juvenil no
2,equipo_juvenil,40,"Banco Nación M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/banconacion.png,banco-nacion-m15-a,40,2024,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,40,"Banco Nación M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/banconacion.png,banco-nacion-m15-b,40,2024,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,40,Banco Nación M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/banconacion.png,banco-nacion-m16,40,2021 2022 2023 2024 2025 2026,11,la institución existe; el equipo juvenil no
2,equipo_juvenil,40,Banco Nación M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/banconacion.png,banco-nacion-m17,40,2022 2023 2024 2025 2026,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,40,"Banco Nación M17 ""A""",M17,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/banconacion.png,banco-nacion-m17-a,40,2024,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,40,"Banco Nación M17 ""B""",M17,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/banconacion.png,banco-nacion-m17-b,40,2024,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,40,"Banco Nación M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/banconacion.png,banco-nacion-m18-a,40,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,40,"Banco Nación M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/banconacion.png,banco-nacion-m18-b,40,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,40,Banco Nación M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/banconacion.png,banco-nacion-m19,40,2023,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,40,"Banco Nación M19 ""A""",M19,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/banconacion.png,banco-nacion-m19-a,40,2022 2024 2025 2026,8,la institución existe; el equipo juvenil no
2,equipo_juvenil,40,"Banco Nación M19 ""B""",M19,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/banconacion.png,banco-nacion-m19-b,40,2022 2024 2025 2026,8,la institución existe; el equipo juvenil no
2,equipo_juvenil,40,Banco Nación M20,M20,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/banconacion.png,banco-nacion-m20,40,2021,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m15-a,7,2021 2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m15-b,7,2021 2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M15 ""C""",M15,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m15-c,7,2021 2023 2024 2025 2026,8,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M15 ""D""",M15,D,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m15-d,7,2025,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m16-a,7,2021 2022 2023 2024 2025 2026,11,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m16-b,7,2021 2022 2023 2024 2025 2026,11,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M16 ""C""",M16,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m16-c,7,2022 2023 2024 2025 2026,9,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M16 ""D""",M16,D,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m16-d,7,2026,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M17 ""C""",M17,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m17-c,7,2021 2023 2024 2025 2026,8,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m18-a,7,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m18-b,7,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M19 ""A""",M19,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m19-a,7,2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M19 ""B""",M19,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m19-b,7,2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M19 ""C""",M19,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m19-c,7,2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M19 ""D""",M19,D,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m19-d,7,2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M19 ""E""",M19,E,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m19-e,7,2025 2026,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M20 ""A""",M20,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m20-a,7,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M20 ""B""",M20,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m20-b,7,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M20 ""C""",M20,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m20-c,7,2021,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,Belgrano Athletic M22,M22,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m22,7,2024 2025 2026,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,7,"Belgrano Athletic M22 ""B""",M22,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/belgrano.png,belgrano-athletic-m22-b,7,2026,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,8,"Buenos Aires CRC M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bacrc.png,buenos-aires-crc-m15-a,8,2021 2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,8,"Buenos Aires CRC M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bacrc.png,buenos-aires-crc-m15-b,8,2021 2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,8,"Buenos Aires CRC M15 ""C""",M15,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bacrc.png,buenos-aires-crc-m15-c,8,2023 2024 2025 2026,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,8,"Buenos Aires CRC M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bacrc.png,buenos-aires-crc-m16-a,8,2021 2022 2023 2024 2025 2026,11,la institución existe; el equipo juvenil no
2,equipo_juvenil,8,"Buenos Aires CRC M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bacrc.png,buenos-aires-crc-m16-b,8,2021 2022 2023 2024 2025 2026,11,la institución existe; el equipo juvenil no
2,equipo_juvenil,8,"Buenos Aires CRC M16 ""C""",M16,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bacrc.png,buenos-aires-crc-m16-c,8,2022 2023 2024 2025,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,8,"Buenos Aires CRC M16 ""D""",M16,D,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bacrc.png,buenos-aires-crc-m16-d,8,2025,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,8,"Buenos Aires CRC M17 ""C""",M17,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bacrc.png,buenos-aires-crc-m17-c,8,2023 2024 2025 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,8,"Buenos Aires CRC M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bacrc.png,buenos-aires-crc-m18-a,8,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,8,"Buenos Aires CRC M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bacrc.png,buenos-aires-crc-m18-b,8,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,8,"Buenos Aires CRC M19 ""C""",M19,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bacrc.png,buenos-aires-crc-m19-c,8,2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,8,"Buenos Aires CRC M19 ""D""",M19,D,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bacrc.png,buenos-aires-crc-m19-d,8,2024 2025 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,8,"Buenos Aires CRC M19 ""E""",M19,E,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bacrc.png,buenos-aires-crc-m19-e,8,2025 2026,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,8,"Buenos Aires CRC M20 ""A""",M20,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bacrc.png,buenos-aires-crc-m20-a,8,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,8,"Buenos Aires CRC M20 ""B""",M20,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bacrc.png,buenos-aires-crc-m20-b,8,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,8,Buenos Aires CRC M22,M22,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bacrc.png,buenos-aires-crc-m22,8,2025 2026,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,27,CUQ M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/cudequilmes.png,cuq-m15,27,2022 2025 2026,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,27,"CUQ M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/cudequilmes.png,cuq-m15-a,27,2021 2023 2024 2025,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,27,"CUQ M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/cudequilmes.png,cuq-m15-b,27,2021 2023 2024 2025,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,27,CUQ M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/cudequilmes.png,cuq-m16,27,2023,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,27,"CUQ M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/cudequilmes.png,cuq-m16-a,27,2021 2022 2024 2025 2026,9,la institución existe; el equipo juvenil no
2,equipo_juvenil,27,"CUQ M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/cudequilmes.png,cuq-m16-b,27,2021 2022 2024 2025 2026,9,la institución existe; el equipo juvenil no
2,equipo_juvenil,27,CUQ M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/cudequilmes.png,cuq-m17,27,2022 2024 2026,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,27,"CUQ M17 ""A""",M17,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/cudequilmes.png,cuq-m17-a,27,2021 2023 2024 2025,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,27,"CUQ M17 ""B""",M17,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/cudequilmes.png,cuq-m17-b,27,2021 2023 2024 2025,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,27,"CUQ M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/cudequilmes.png,cuq-m18-a,27,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,27,"CUQ M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/cudequilmes.png,cuq-m18-b,27,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,27,"CUQ M18 ""C""",M18,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/cudequilmes.png,cuq-m18-c,27,2021,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,27,"CUQ M19 ""A""",M19,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/cudequilmes.png,cuq-m19-a,27,2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,27,"CUQ M19 ""B""",M19,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/cudequilmes.png,cuq-m19-b,27,2022 2023 2024 2025 2026,9,la institución existe; el equipo juvenil no
2,equipo_juvenil,27,"CUQ M20 ""A""",M20,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/cudequilmes.png,cuq-m20-a,27,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,27,"CUQ M20 ""B""",M20,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/cudequilmes.png,cuq-m20-b,27,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,49,CASA de Padua M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/casadepadua.png,casa-de-padua-m15,49,2021 2022 2025 2026,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,49,"CASA de Padua M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/casadepadua.png,casa-de-padua-m15-a,49,2023 2024 2025,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,49,"CASA de Padua M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/casadepadua.png,casa-de-padua-m15-b,49,2023 2024 2025,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,49,CASA de Padua M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/casadepadua.png,casa-de-padua-m16,49,2022 2023,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,49,"CASA de Padua M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/casadepadua.png,casa-de-padua-m16-a,49,2021 2024 2025 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,49,"CASA de Padua M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/casadepadua.png,casa-de-padua-m16-b,49,2021 2024 2025 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,49,CASA de Padua M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/casadepadua.png,casa-de-padua-m17,49,2021 2022 2023,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,49,"CASA de Padua M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/casadepadua.png,casa-de-padua-m18-a,49,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,49,"CASA de Padua M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/casadepadua.png,casa-de-padua-m18-b,49,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,49,CASA de Padua M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/casadepadua.png,casa-de-padua-m19,49,2023 2024 2025 2026,8,la institución existe; el equipo juvenil no
2,equipo_juvenil,49,"CASA de Padua M19 ""A""",M19,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/casadepadua.png,casa-de-padua-m19-a,49,2022,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,49,"CASA de Padua M19 ""B""",M19,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/casadepadua.png,casa-de-padua-m19-b,49,2022,2,la institución existe; el equipo juvenil no
